"longrid","latgrid","depth"
-144.125,59.7082,-128.758333333333
-144.125,59.8341,-76.74
-144.125,59.9594,-25.7656612529002
-144.125,60.0844,-2.76953125
-144.125,60.2088,-3
-143.875,59.5819,-191.05625
-143.875,59.7082,-128.775
-143.875,59.8341,-115.226666666667
-143.875,59.9594,-56.685393258427
-143.625,59.455,-338.458333333333
-143.625,59.5819,-189.678481012658
-143.625,59.7082,-203.435416666667
-143.625,59.8341,-256.98
-143.625,59.9594,-184.401785714286
-143.625,60.0844,-44.8285714285714
-143.375,59.5819,-258.207951070336
-143.375,59.7082,-298.254166666667
-143.375,59.8341,-254.464444444444
-143.375,59.9594,-157.344444444444
-143.375,60.0844,-33.981308411215
-143.125,59.5819,-284.478927203065
-143.125,59.7082,-208.9625
-143.125,59.8341,-165.04
-143.125,59.9594,-122.46
-143.125,60.0844,-22.8133333333333
-142.875,59.5819,-344.84
-142.875,59.7082,-226.933054393305
-142.875,59.8341,-177.266666666667
-142.875,59.9594,-118.164444444444
-142.875,60.0844,-65.2941176470588
-142.625,59.455,-350
-142.625,59.5819,-259.153846153846
-142.625,59.7082,-266.249443207127
-142.625,59.8341,-157.884444444444
-142.625,59.9594,-107.242222222222
-142.625,60.0844,-151.788793103448
-142.375,59.455,-274.048192771084
-142.375,59.5819,-249.167630057803
-142.375,59.7082,-179.04375
-142.375,59.8341,-110.233333333333
-142.375,59.9594,-83.0688888888889
-142.375,60.0844,-225.592920353982
-142.125,59.3277,-264.206896551724
-142.125,59.455,-191.753333333333
-142.125,59.5819,-185.484444444444
-142.125,59.7082,-156.3625
-142.125,59.8341,-86.2977777777778
-142.125,59.9594,-116.189252336449
-141.875,59.2,-259.733944954128
-141.875,59.3277,-207.313333333333
-141.875,59.455,-176.433333333333
-141.875,59.5819,-158.177777777778
-141.875,59.7082,-115.0375
-141.875,59.8341,-57.1888888888889
-141.875,59.9594,-145.748447204969
-141.625,59.0717,-349.393442622951
-141.625,59.2,-255.719257540603
-141.625,59.3277,-201.433333333333
-141.625,59.455,-174.013333333333
-141.625,59.5819,-134.613333333333
-141.625,59.7082,-78.4583333333333
-141.625,59.8341,-28.6222222222222
-141.625,59.9594,-66.1327433628319
-141.375,59.0717,-312.42899408284
-141.375,59.2,-334.279166666667
-141.375,59.3277,-324.024444444444
-141.375,59.455,-200.482222222222
-141.375,59.5819,-117.444444444444
-141.375,59.7082,-56.1291666666667
-141.375,59.8341,-22.1341463414634
-141.375,59.9594,-113.953237410072
-141.125,58.943,-285.936170212766
-141.125,59.0717,-223.60407239819
-141.125,59.2,-218.139583333333
-141.125,59.3277,-246.473333333333
-141.125,59.455,-289.077777777778
-141.125,59.5819,-142.024444444444
-141.125,59.7082,-45.3708333333333
-141.125,59.8341,-14.234693877551
-140.875,58.6841,-279.670731707317
-140.875,58.8138,-227.328690807799
-140.875,58.943,-193.121848739496
-140.875,59.0717,-176.388888888889
-140.875,59.2,-154.789583333333
-140.875,59.3277,-153.68
-140.875,59.455,-242.88
-140.875,59.5819,-204.144444444444
-140.875,59.7082,-43.8045325779037
-140.625,58.6841,-220.025
-140.625,58.8138,-191.506666666667
-140.625,58.943,-168.789583333333
-140.625,59.0717,-153.937777777778
-140.625,59.2,-142.758333333333
-140.625,59.3277,-138.635555555556
-140.625,59.455,-199.388888888889
-140.625,59.5819,-222.111111111111
-140.625,59.7082,-67.8083333333333
-140.375,58.6841,-221.855555555556
-140.375,58.8138,-190.908888888889
-140.375,58.943,-169.133333333333
-140.375,59.0717,-125.608888888889
-140.375,59.2,-113.929166666667
-140.375,59.3277,-132.666666666667
-140.375,59.455,-221.908888888889
-140.375,59.5819,-151.657777777778
-140.375,59.7082,-33.1295336787565
-140.125,58.5539,-243.3
-140.125,58.6841,-199.75
-140.125,58.8138,-179.46
-140.125,58.943,-157.764583333333
-140.125,59.0717,-128.02
-140.125,59.2,-119.883333333333
-140.125,59.3277,-146.657777777778
-140.125,59.455,-194.406666666667
-140.125,59.5819,-83.3733333333333
-140.125,59.7082,-70.9584487534626
-139.875,58.4232,-226.538461538462
-139.875,58.5539,-204.429975429975
-139.875,58.6841,-183.914583333333
-139.875,58.8138,-168.157777777778
-139.875,58.943,-143.033333333333
-139.875,59.0717,-121.588888888889
-139.875,59.2,-129.835416666667
-139.875,59.3277,-172.626666666667
-139.875,59.455,-119.170068027211
-139.875,59.5819,-64.8474114441417
-139.875,59.7082,-81.2229166666667
-139.875,59.8341,-34.8803418803419
-139.625,58.4232,-265.662100456621
-139.625,58.5539,-236.817777777778
-139.625,58.6841,-189.002083333333
-139.625,58.8138,-156.908888888889
-139.625,58.943,-127.93125
-139.625,59.0717,-120.244444444444
-139.625,59.2,-148.3375
-139.625,59.3277,-144.515555555556
-139.625,59.455,-56.2027649769585
-139.625,59.5819,-84.358024691358
-139.625,59.7082,-99.7464788732394
-139.625,59.8341,-113.146443514644
-139.375,58.2921,-261.085714285714
-139.375,58.4232,-182.339583333333
-139.375,58.5539,-183.046666666667
-139.375,58.6841,-229.091666666667
-139.375,58.8138,-145.302222222222
-139.375,58.943,-115.54375
-139.375,59.0717,-108.162222222222
-139.375,59.2,-103.310416666667
-139.375,59.3277,-57.7227722772277
-139.125,58.1604,-296.25
-139.125,58.2921,-138.206349206349
-139.125,58.4232,-90.61875
-139.125,58.5539,-128.595555555556
-139.125,58.6841,-197.352083333333
-139.125,58.8138,-177.608888888889
-139.125,58.943,-117.260416666667
-139.125,59.0717,-90.2688888888889
-139.125,59.2,-55.0666666666667
-139.125,59.3277,-15.953488372093
-138.875,58.1604,-218.075581395349
-138.875,58.2921,-118.84375
-138.875,58.4232,-89.5520833333333
-138.875,58.5539,-98.1733333333333
-138.875,58.6841,-119.410416666667
-138.875,58.8138,-187.546666666667
-138.875,58.943,-172.229166666667
-138.875,59.0717,-86.1044444444444
-138.875,59.2,-32.8537313432836
-138.625,58.0283,-246.796875
-138.625,58.1604,-174.920704845815
-138.625,58.2921,-102.2
-138.625,58.4232,-96.3875
-138.625,58.5539,-98.1911111111111
-138.625,58.6841,-107.560416666667
-138.625,58.8138,-108.684444444444
-138.625,58.943,-128.760416666667
-138.625,59.0717,-92.0411622276029
-138.625,59.2,-9.21428571428571
-138.375,58.0283,-213.00487804878
-138.375,58.1604,-158.158333333333
-138.375,58.2921,-116.316666666667
-138.375,58.4232,-119.897916666667
-138.375,58.5539,-118.715555555556
-138.375,58.6841,-116.6625
-138.375,58.8138,-76.4133333333333
-138.375,58.943,-63.88125
-138.375,59.0717,-49.5327510917031
-138.125,57.8957,-162.923076923077
-138.125,58.0283,-188.91961414791
-138.125,58.1604,-142.333333333333
-138.125,58.2921,-130.245833333333
-138.125,58.4232,-131.3625
-138.125,58.5539,-123.755555555556
-138.125,58.6841,-92.5125
-138.125,58.8138,-65.5422222222222
-138.125,58.943,-36.9301675977654
-137.875,57.8957,-314.068965517241
-137.875,58.0283,-185.615711252654
-137.875,58.1604,-151.095833333333
-137.875,58.2921,-153.979166666667
-137.875,58.4232,-165.8375
-137.875,58.5539,-121.513333333333
-137.875,58.6841,-61.9954233409611
-137.875,58.8138,-33.232
-137.875,58.943,-19.25
-137.625,57.8957,-219.358823529412
-137.625,58.0283,-163.391666666667
-137.625,58.1604,-151.989583333333
-137.625,58.2921,-167.902083333333
-137.625,58.4232,-183.96875
-137.625,58.5539,-104.013333333333
-137.375,57.7626,-316.25
-137.375,57.8957,-198.645161290323
-137.375,58.0283,-149.425
-137.375,58.1604,-129.48125
-137.375,58.2921,-150.5375
-137.375,58.4232,-150.280898876405
-137.125,57.7626,-339.086956521739
-137.125,57.8957,-319.108374384236
-137.125,58.0283,-260.70487804878
-137.125,58.1604,-149.408333333333
-137.125,58.2921,-144.477083333333
-137.125,58.4232,-109.59585492228
-136.875,57.7626,-273.083333333333
-136.875,57.8957,-248.5
-136.875,58.0283,-336.625
-136.875,58.1604,-168.895833333333
-136.875,58.2921,-104.475935828877
-136.875,58.4232,-68.8723404255319
-136.625,57.4949,-250.220338983051
-136.625,57.629,-251.568181818182
-136.625,57.7626,-146.448051948052
-136.625,57.8957,-94.7910798122066
-136.625,58.0283,-157.793388429752
-136.625,58.1604,-149.617777777778
-136.625,58.2921,-82.8623188405797
-136.375,57.2252,-315.647058823529
-136.375,57.3603,-209.361111111111
-136.375,57.4949,-166.366359447005
-136.375,57.629,-104.876310272537
-136.375,57.7626,-65.9140401146132
-136.375,57.8957,-58.26
-136.375,58.1604,-138.746543778802
-136.375,58.2921,-176.736641221374
-136.375,58.4232,-34.5238095238095
-136.125,56.6799,-365
-136.125,56.817,-310.5
-136.125,56.9535,-196.068181818182
-136.125,57.0896,-177.842696629213
-136.125,57.2252,-176.321428571429
-136.125,57.3603,-129.954446854664
-136.125,57.4949,-64.4575163398693
-136.125,57.629,-49.9230769230769
-136.125,58.1604,-46.7594936708861
-136.125,58.2921,-98.5513196480938
-136.125,58.4232,-47.3559322033898
-135.875,56.5423,-290.056338028169
-135.875,56.6799,-255.976253298153
-135.875,56.817,-203.23023255814
-135.875,56.9535,-121.296943231441
-135.875,57.0896,-64.9518413597734
-135.875,57.2252,-67.5746031746032
-135.875,57.3603,-80.4892966360856
-135.875,58.2921,-62.1452054794521
-135.875,58.4232,-49.0476190476191
-135.625,56.1266,-322.035714285714
-135.625,56.2656,-246.597122302158
-135.625,56.4042,-217.642424242424
-135.625,56.5423,-182.056155507559
-135.625,56.6799,-149.805882352941
-135.625,56.817,-119.615555555556
-135.625,56.9535,-91.1898734177215
-135.625,57.0896,-58
-135.625,57.2252,-58.4444444444444
-135.625,58.1604,-67.2857142857143
-135.625,58.2921,-114.055408970976
-135.625,58.4232,-19.9607843137255
-135.375,55.8469,-224.567901234568
-135.375,55.987,-258.587412587413
-135.375,56.1266,-317.453947368421
-135.375,56.2656,-197.695833333333
-135.375,56.4042,-147.972549019608
-135.375,56.5423,-110.304166666667
-135.375,56.6799,-95.7343412526998
-135.375,56.817,-90.7045454545455
-135.375,56.9535,-79.9285714285714
-135.375,57.0896,-71.6954545454546
-135.375,57.2252,-77.3802816901408
-135.375,58.1604,-127.16621253406
-135.375,58.2921,-177.509803921569
-135.375,58.4232,-94.3333333333333
-135.125,55.5651,-293.147540983607
-135.125,55.7063,-257.824561403509
-135.125,55.8469,-219.230769230769
-135.125,55.987,-274.880715705765
-135.125,56.1266,-296.911290322581
-135.125,56.2656,-151.910416666667
-135.125,56.4042,-109.877952755906
-135.125,56.5423,-80.6589147286822
-135.125,58.1604,-191.744565217391
-135.125,58.2921,-145.485294117647
-135.125,58.4232,-223.111111111111
-135.125,58.5539,-234.754385964912
-134.875,55.4235,-268.230158730159
-134.875,55.5651,-253.066666666667
-134.875,55.7063,-196.247058823529
-134.875,55.8469,-174.135294117647
-134.875,55.987,-298.601398601399
-134.875,56.1266,-271.607438016529
-134.875,56.2656,-122.583832335329
-134.875,56.4042,-65.8913043478261
-134.875,58.1604,-240.246575342466
-134.875,58.2921,-107.495049504951
-134.875,58.4232,-103.528985507246
-134.875,58.5539,-129.236714975845
-134.625,55.2814,-234.069498069498
-134.625,55.4235,-202.672619047619
-134.625,55.5651,-247.854901960784
-134.625,55.7063,-197.223529411765
-134.625,55.8469,-125.611001964637
-134.625,55.987,-165.103448275862
-134.625,56.1266,-207.643312101911
-134.625,56.2656,-137.792079207921
-134.625,56.4042,-231.828571428571
-134.625,56.5423,-187.52
-134.375,54.8519,-254.35593220339
-134.375,54.9956,-254.337777777778
-134.375,55.1387,-254.083333333333
-134.375,55.2814,-214.290726817043
-134.375,55.4235,-181.152941176471
-134.375,55.5651,-195.441176470588
-134.375,55.7063,-169.519607843137
-134.375,55.8469,-79.4695431472081
-134.375,55.987,-104.791044776119
-134.375,56.1266,-148.892988929889
-134.375,56.2656,-144.78612716763
-134.375,56.4042,-205.483108108108
-134.375,56.5423,-118.344978165939
-134.125,54.5631,-283.370786516854
-134.125,54.7077,-226.840390879479
-134.125,54.8519,-198.482
-134.125,54.9956,-179.088235294118
-134.125,55.1387,-198.283975659229
-134.125,55.2814,-184.143459915612
-134.125,55.4235,-116.203921568627
-134.125,55.5651,-135.498039215686
-134.125,55.7063,-150.947058823529
-134.125,55.8469,-174.923250564334
-134.125,55.987,-104.97247706422
-134.125,56.1266,-77.6043956043956
-134.125,56.2656,-50.84
-134.125,56.4042,-29.2035398230088
-134.125,56.5423,-49.4948453608247
-133.875,54.1259,-329.666666666667
-133.875,54.2721,-278.331081081081
-133.875,54.4178,-260.736641221374
-133.875,54.5631,-240.44094488189
-133.875,54.7077,-216.875925925926
-133.875,54.8519,-151.911764705882
-133.875,54.9956,-130.413725490196
-133.875,55.1387,-125.554901960784
-133.875,55.2814,-110.058823529412
-133.875,55.4235,-85.8760330578512
-133.875,55.5651,-84.9005964214712
-133.875,55.7063,-117.528487229862
-133.875,55.8469,-117.978102189781
-133.875,55.987,-163.844339622642
-133.875,56.1266,-193.355072463768
-133.875,56.2656,-193.633333333333
-133.875,56.4042,-92.285046728972
-133.875,56.5423,-26.5688622754491
-133.625,53.8318,-328.340425531915
-133.625,53.9791,-293.668571428571
-133.625,54.1259,-326.812362030905
-133.625,54.2721,-283.880392156863
-133.625,54.4178,-219.148148148148
-133.625,54.5631,-290.527450980392
-133.625,54.7077,-232.767045454545
-133.625,54.8519,-114.169456066946
-133.625,54.9956,-111.305882352941
-133.625,55.1387,-135.53137254902
-133.625,55.2814,-109.104
-133.625,55.5651,-96.156146179402
-133.625,55.7063,-44.1328671328671
-133.625,55.8469,-69.28
-133.625,56.1266,-98.6433566433566
-133.625,56.2656,-169.526041666667
-133.625,56.4042,-155.379032258065
-133.375,53.5357,-301.931034482759
-133.375,53.684,-291.442307692308
-133.375,53.8318,-185.718535469108
-133.375,53.9791,-89.4607843137255
-133.375,54.1259,-221.240585774059
-133.375,54.2721,-312.8125
-133.375,54.4178,-287.453389830508
-133.375,54.5631,-326.547058823529
-133.375,54.7077,-228.224074074074
-133.375,54.8519,-138.425490196078
-133.375,54.9956,-128.174509803922
-133.375,55.1387,-92.760396039604
-133.375,55.5651,-79.7546296296296
-133.375,55.7063,-69.3647798742138
-133.375,55.8469,-43.5953488372093
-133.375,56.2656,-12.875
-133.375,56.4042,-115.915401301518
-133.375,56.5423,-8.86666666666667
-133.125,53.2375,-285.51282051282
-133.125,53.3869,-252.994082840237
-133.125,53.5357,-217.32421875
-133.125,53.684,-141.223404255319
-133.125,53.8318,-40.8157894736842
-133.125,53.9791,-31.7175572519084
-133.125,54.1259,-54.716577540107
-133.125,54.2721,-160.288617886179
-133.125,54.4178,-212.270557029178
-133.125,54.5631,-250.36018957346
-133.125,54.7077,-219.383895131086
-133.125,54.8519,-166.928406466513
-133.125,56.2656,-37.0444444444444
-133.125,56.4042,-70.4827586206897
-133.125,56.5423,-39.0357142857143
-132.875,53.2375,-263.023391812865
-132.875,53.3869,-154.532908704883
-132.875,53.5357,-76.5578231292517
-132.875,54.1259,-46.3720930232558
-132.875,54.2721,-269.888607594937
-132.875,54.4178,-337.544747081712
-132.875,54.5631,-348.875984251969
-132.875,54.7077,-169.505780346821
-132.875,54.8519,-133.016129032258
-132.875,54.9956,-220.77731092437
-132.875,55.1387,-191.4
-132.875,56.4042,-91.8625
-132.875,56.5423,-104.103092783505
-132.625,52.9372,-282.387096774194
-132.625,53.0876,-183.396296296296
-132.625,53.2375,-116.257383966245
-132.625,54.1259,-53.22
-132.625,54.2721,-207.060784313725
-132.625,54.4178,-329.009259259259
-132.625,54.5631,-262.964705882353
-132.625,54.7077,-190.361858190709
-132.625,54.8519,-236.656140350877
-132.625,54.9956,-225.468503937008
-132.625,55.1387,-225.688
-132.625,56.4042,-190.700854700855
-132.625,56.5423,-67.5821596244132
-132.375,52.7863,-228.333333333333
-132.375,52.9372,-152.841860465116
-132.375,54.1259,-67.4860335195531
-132.375,54.2721,-178.403921568627
-132.375,54.4178,-302.112962962963
-132.375,54.5631,-272.441176470588
-132.375,54.7077,-125.677852348993
-132.375,56.4042,-88.3945945945946
-132.375,56.5423,-89.748987854251
-132.125,52.6348,-191.604938271605
-132.125,52.7863,-134.020408163265
-132.125,53.9791,-3.74666666666667
-132.125,54.1259,-35.624765478424
-132.125,54.2721,-180.423529411765
-132.125,54.4178,-308.062962962963
-132.125,54.5631,-226.841176470588
-132.125,54.7077,-93.915611814346
-131.875,52.4828,-206.926829268293
-131.875,52.6348,-142.210526315789
-131.875,53.2375,-28.2251908396947
-131.875,53.3869,-12.2717678100264
-131.875,53.5357,-8.42713567839196
-131.875,53.684,-7.85113268608414
-131.875,53.8318,-9.30994152046784
-131.875,53.9791,-3.1875
-131.875,54.1259,-38.2434077079107
-131.875,54.2721,-181.488235294118
-131.875,54.4178,-268.587037037037
-131.875,54.5631,-325.794117647059
-131.875,54.7077,-302.99577167019
-131.875,54.8519,-275.662020905923
-131.875,54.9956,-301.396946564885
-131.625,52.0237,-322
-131.625,52.1773,-333.269230769231
-131.625,52.3303,-154.830985915493
-131.625,52.4828,-113.592105263158
-131.625,52.6348,-59.3951612903226
-131.625,52.7863,-76.6776315789474
-131.625,52.9372,-47.4668989547038
-131.625,53.0876,-15.475
-131.625,53.2375,-14.4627450980392
-131.625,53.3869,-22.9592592592593
-131.625,53.5357,-18.95
-131.625,53.684,-16.5925925925926
-131.625,53.8318,-12.9611111111111
-131.625,53.9791,-10.88
-131.625,54.1259,-14.4161073825503
-131.625,54.2721,-113.845098039216
-131.625,54.4178,-252.211111111111
-131.625,54.5631,-267.447204968944
-131.625,54.7077,-232.251131221719
-131.625,54.8519,-133.494565217391
-131.625,54.9956,-142.586092715232
-131.375,52.0237,-221.561538461538
-131.375,52.1773,-145.388127853881
-131.375,52.4828,-116.616071428571
-131.375,52.6348,-78.8472906403941
-131.375,52.7863,-108.240384615385
-131.375,52.9372,-49.659217877095
-131.375,53.0876,-23.9649122807018
-131.375,53.2375,-26.856862745098
-131.375,53.3869,-24.6592592592593
-131.375,53.5357,-22.0592592592593
-131.375,53.684,-18.4981481481481
-131.375,53.8318,-19.4203703703704
-131.375,53.9791,-19.3313725490196
-131.375,54.1259,-20.2907407407407
-131.375,54.2721,-57.3019607843137
-131.375,54.4178,-196.492592592593
-131.375,54.5631,-122.73137254902
-131.375,54.7077,-174.657407407407
-131.375,54.8519,-45.1766381766382
-131.375,54.9956,-50.9090909090909
-131.125,51.8696,-194.25
-131.125,52.0237,-90.16
-131.125,52.1773,-34.3712121212121
-131.125,52.3303,-82.3446601941748
-131.125,52.4828,-104.696060037523
-131.125,52.6348,-92.05
-131.125,52.7863,-40.9055555555556
-131.125,52.9372,-27.6462962962963
-131.125,53.0876,-35.2368421052632
-131.125,53.2375,-41.8882352941176
-131.125,53.3869,-40.6944444444444
-131.125,53.5357,-36.287037037037
-131.125,53.684,-40.9240740740741
-131.125,53.8318,-44.7111111111111
-131.125,53.9791,-53.5137254901961
-131.125,54.1259,-61.6666666666667
-131.125,54.2721,-64.3313725490196
-131.125,54.4178,-107.822222222222
-131.125,54.5631,-114.595833333333
-131.125,54.7077,-235.324074074074
-131.125,54.8519,-187.678571428571
-131.125,54.9956,-164.346895074946
-130.875,51.715,-258.38679245283
-130.875,51.8696,-171.138576779026
-130.875,52.0237,-174.346
-130.875,52.1773,-174.41320754717
-130.875,52.3303,-144.263157894737
-130.875,52.4828,-115.759259259259
-130.875,52.6348,-100.540740740741
-130.875,52.7863,-61.4740740740741
-130.875,52.9372,-41.5555555555556
-130.875,53.0876,-84.1052631578947
-130.875,53.2375,-116.33137254902
-130.875,53.3869,-117.972222222222
-130.875,53.5357,-88.6166666666667
-130.875,53.684,-63.3259259259259
-130.875,53.8318,-80.8
-130.875,53.9791,-55.6313725490196
-130.875,54.1259,-73.7149028077754
-130.875,54.2721,-100.248979591837
-130.875,54.4178,-59.314121037464
-130.875,54.5631,-77.5308641975309
-130.875,54.7077,-246.020089285714
-130.875,54.8519,-90.5811965811966
-130.625,51.715,-327.147540983607
-130.625,51.8696,-315.53752535497
-130.625,52.0237,-284.288201160542
-130.625,52.1773,-201.711111111111
-130.625,52.3303,-158.533333333333
-130.625,52.4828,-129.275925925926
-130.625,52.6348,-141.587037037037
-130.625,52.7863,-114.172222222222
-130.625,52.9372,-90.7833333333333
-130.625,53.0876,-138.838596491228
-130.625,53.2375,-160.956862745098
-130.625,53.3869,-95.4351851851852
-130.625,53.5357,-63.677559912854
-130.625,53.684,-80.9186046511628
-130.625,53.8318,-50.242214532872
-130.625,53.9791,-42.6768292682927
-130.625,54.1259,-82.0647887323944
-130.625,54.2721,-95.9899799599198
-130.625,54.4178,-90.2845188284519
-130.625,54.5631,-160.01996007984
-130.625,54.7077,-227.132686084142
-130.375,51.5598,-378.5
-130.375,51.715,-282.484240687679
-130.375,51.8696,-261.481549815498
-130.375,52.0237,-357.913439635535
-130.375,52.1773,-334.983293556086
-130.375,52.3303,-276.536363636364
-130.375,52.4828,-234.442592592593
-130.375,52.6348,-186.151851851852
-130.375,52.7863,-177.703703703704
-130.375,52.9372,-172.32962962963
-130.375,53.0876,-195.363157894737
-130.375,53.2375,-95.9666666666667
-130.375,53.3869,-62.9086538461538
-130.375,53.5357,-47.7605633802817
-130.375,53.684,-67.9903381642512
-130.375,53.8318,-92.1917808219178
-130.375,54.1259,-69.0732323232323
-130.375,54.2721,-41.0324074074074
-130.375,54.5631,-33.0325203252033
-130.375,54.7077,-235.629834254144
-130.125,51.2479,-330.928571428571
-130.125,51.4041,-327.240963855422
-130.125,51.5598,-300.216
-130.125,51.715,-273.787822878229
-130.125,51.8696,-180.775438596491
-130.125,52.0237,-185.537037037037
-130.125,52.1773,-228.066810344828
-130.125,52.3303,-285.283433133733
-130.125,52.4828,-288.914814814815
-130.125,52.6348,-257.059259259259
-130.125,52.7863,-248.190740740741
-130.125,52.9372,-235.388888888889
-130.125,53.0876,-138.287719298246
-130.125,53.2375,-78.6732673267327
-129.875,51.0912,-387
-129.875,51.2479,-280.535294117647
-129.875,51.4041,-232.308377896613
-129.875,51.5598,-208.981343283582
-129.875,51.715,-316.001754385965
-129.875,51.8696,-173.254385964912
-129.875,52.0237,-122.146296296296
-129.875,52.1773,-153.892592592593
-129.875,52.3303,-170.90350877193
-129.875,52.4828,-226.037037037037
-129.875,52.6348,-220.646296296296
-129.875,52.7863,-207.385474860335
-129.875,52.9372,-160.890740740741
-129.875,53.0876,-131.415300546448
-129.875,53.2375,-88.9324324324324
-129.625,50.7761,-283.5
-129.625,50.9339,-239.293103448276
-129.625,51.0912,-304.770750988142
-129.625,51.2479,-264.2156133829
-129.625,51.4041,-171.356140350877
-129.625,51.5598,-128.05
-129.625,51.715,-192.135087719298
-129.625,51.8696,-241.543859649123
-129.625,52.0237,-190.418518518519
-129.625,52.1773,-212.524074074074
-129.625,52.3303,-197.454385964912
-129.625,52.4828,-137.65
-129.625,52.6348,-121.612962962963
-129.625,52.7863,-135.825925925926
-129.625,52.9372,-128.024886877828
-129.625,53.0876,-106.674074074074
-129.625,53.2375,-151.40830449827
-129.375,50.7761,-185.122580645161
-129.375,50.9339,-170.735087719298
-129.375,51.0912,-237.414814814815
-129.375,51.2479,-277.668421052632
-129.375,51.4041,-134.850877192982
-129.375,51.5598,-62.1018518518519
-129.375,51.715,-85.9666666666667
-129.375,51.8696,-195.315789473684
-129.375,52.0237,-193.977777777778
-129.375,52.1773,-172.342592592593
-129.375,52.3303,-126.445614035088
-129.375,52.4828,-32.6647940074906
-129.375,52.6348,-58.3859649122807
-129.375,52.7863,-88.2577319587629
-129.375,52.9372,-194.388429752066
-129.375,53.0876,-211.291666666667
-129.375,53.2375,-147.51677852349
-129.125,50.7761,-122.84912959381
-129.125,50.9339,-91.7433628318584
-129.125,51.0912,-142.022222222222
-129.125,51.2479,-235.256140350877
-129.125,51.4041,-151.424561403509
-129.125,51.5598,-49.0240740740741
-129.125,51.715,-79.8
-129.125,51.8696,-123.445614035088
-129.125,52.0237,-162.012962962963
-129.125,52.1773,-151.622222222222
-129.125,52.3303,-128.880701754386
-129.125,52.4828,-64.3698630136986
-129.125,52.6348,-76.9519230769231
-129.125,52.7863,-123.817647058824
-129.125,52.9372,-144.408284023669
-128.875,50.6177,-222.631284916201
-128.875,50.7761,-91.9664902998236
-128.875,50.9339,-72.7298245614035
-128.875,51.0912,-87.0981481481482
-128.875,51.2479,-181.138596491228
-128.875,51.4041,-186.584210526316
-128.875,51.5598,-44.6648148148148
-128.875,51.715,-56.1491228070175
-128.875,51.8696,-83.3666666666667
-128.875,52.0237,-169.912962962963
-128.875,52.1773,-194.912962962963
-128.875,52.3303,-132.502673796791
-128.875,52.4828,-144.520661157025
-128.875,52.6348,-134.2030651341
-128.625,50.4588,-224.904255319149
-128.625,50.6177,-180.524
-128.625,50.7761,-66.706457925636
-128.625,50.9339,-72.8842105263158
-128.625,51.0912,-102.474074074074
-128.625,51.2479,-178.563157894737
-128.625,51.4041,-200.756140350877
-128.625,51.5598,-106.785185185185
-128.625,51.715,-90.8035087719298
-128.625,51.8696,-124.094736842105
-128.625,52.0237,-145.224074074074
-128.625,52.1773,-189.125
-128.625,52.3303,-166.304843304843
-128.375,50.2994,-254.936363636364
-128.375,50.4588,-170.220338983051
-128.375,50.6177,-86.1128668171558
-128.375,50.7761,-40.5743440233236
-128.375,50.9339,-64.7228070175439
-128.375,51.0912,-156.222222222222
-128.375,51.2479,-131.968421052632
-128.375,51.4041,-144.643859649123
-128.375,51.5598,-161.683333333333
-128.375,51.715,-137.576449912127
-128.375,51.8696,-124.253493013972
-128.375,52.0237,-60.7120822622108
-128.375,52.1773,-74.6993464052288
-128.375,52.3303,-67.1947368421053
-128.125,49.9789,-359
-128.125,50.1394,-163.063218390805
-128.125,50.2994,-120.065539112051
-128.125,50.4588,-72.6610576923077
-128.125,50.7761,-19.4736842105263
-128.125,50.9339,-51.1621129326047
-128.125,51.0912,-144.37037037037
-128.125,51.2479,-55.780701754386
-128.125,51.4041,-99.6459854014599
-128.125,51.5598,-66.9661654135338
-128.125,51.715,-54.1142857142857
-127.875,49.8179,-309.9
-127.875,49.9789,-196.481632653061
-127.875,50.1394,-58.7507331378299
-127.875,50.2994,-36.6300366300366
-127.875,50.9339,-90.7818181818182
-127.875,51.0912,-116.327102803738
-127.875,51.2479,-89.1462450592885
-127.875,51.4041,-107.993318485523
-127.875,51.5598,-155.976744186047
-127.875,51.715,-241.217777777778
-127.625,49.6563,-336.869565217391
-127.625,49.8179,-159.234309623431
-127.625,49.9789,-75.8631578947368
-127.625,50.1394,-41.0441176470588
-127.375,49.3315,-339
-127.375,49.4942,-319.714285714286
-127.375,49.6563,-169.308510638298
-127.375,49.8179,-74.075
-127.375,49.9789,-45.5275779376499
-127.125,49.1684,-296.352941176471
-127.125,49.3315,-206.409547738693
-127.125,49.4942,-146.676245210728
-127.125,49.6563,-108.078947368421
-127.125,49.8179,-43.010593220339
-126.875,49.0046,-287.751592356688
-126.875,49.1684,-189.336996336996
-126.875,49.3315,-134.736666666667
-126.875,49.4942,-86.1421052631579
-126.875,49.6563,-33.6771159874608
-126.625,48.6756,-364.25
-126.625,48.8404,-282.513157894737
-126.625,49.0046,-205.493243243243
-126.625,49.1684,-124.91
-126.625,49.3315,-74.9893238434164
-126.625,49.4942,-37.9463414634146
-126.375,48.6756,-312.412698412698
-126.375,48.8404,-199.187074829932
-126.375,49.0046,-137.436842105263
-126.375,49.1684,-85.27
-126.375,49.3315,-37.4521384928717
-126.125,48.3443,-286.635658914729
-126.125,48.5102,-197.601398601399
-126.125,48.6756,-150.104240282686
-126.125,48.8404,-108.42
-126.125,49.0046,-74.3771929824561
-126.125,49.1684,-39.3441441441441
-125.875,48.1779,-331.745454545455
-125.875,48.3443,-208.851258581236
-125.875,48.5102,-111.09
