"decade","sppocean","ntot","npres","thresh","dev.pres","tss","acc","sens","spec","kappa","auc","tssmax","accmax","kappamax","rpb","thresh.gr","dev.pres.gr","tss.gr","acc.gr","sens.gr","spec.gr","kappa.gr","auc.gr","tssmax.gr","accmax.gr","kappamax.gr","rpb.gr"
2000,"menticirrhus americanus_Atl",6582,235,0.02083797,0.463294394859894,0.169266594821309,0.834548769371012,0.948936170212766,0.830313533953049,0.244888473584574,0.942603810143174,0.464437689969605,0.964296566393194,0.377343138748183,0.416316498762676,0.01766068,0.463294394859894,0.0861193354132451,0.815190443993689,0.951219512195122,0.812629161882893,0.1303942545417,0.939620845117751,0.298587119677873,0.981519044399369,0.267861638643741,0.336462976682283
2010,"menticirrhus americanus_Atl",3867,91,0.02083797,0.463294394859894,0.126020814202632,0.861649857770882,0.857142857142857,0.861758474576271,0.192770915101153,0.931424904544608,0.421893900120961,0.976467545901215,0.391464972107647,0.430319467909385,0.01766068,0.463294394859894,0.0690569611239142,0.836332179930796,0.857142857142857,0.836025280898876,0.10818646684038,0.942139847512038,0.331197183098592,0.985467128027682,0.366236493401202,0.375888895517189
1960,"menticirrhus littoralis_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,"menticirrhus littoralis_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"menticirrhus littoralis_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,"menticirrhus littoralis_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"menticirrhus littoralis_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,"menticirrhus saxatilis_Atl",10068,216,0.0214418,0.311414341521758,0.0842029074975124,0.79310687326182,0.907407407407407,0.790600893219651,0.12407972931048,0.922950641719673,0.275885944682221,0.978545887961859,0.301936594462775,0.33857654405649,0.01227898,0.311414341521758,0.0367183296867789,0.70798681939432,0.935897435897436,0.705162827640985,0.0504043055682658,0.918038329158266,0.175701982067013,0.987760866154088,0.219793194856176,0.258093560702981
1980,"menticirrhus saxatilis_Atl",7275,162,0.0214418,0.311414341521758,0.0522295343258205,0.616632302405498,0.969135802469136,0.608603964571911,0.0615808169307493,0.854920481191628,0.128438147892191,0.977731958762887,0.15551198356864,0.193259667447883,0.01227898,0.311414341521758,0.0183665494333724,0.490569864124924,1,0.485667485667486,0.0176823446188789,0.860865701291233,0.0723410313813283,0.990468464814439,0.115428393269664,0.139866117881107
1990,"menticirrhus saxatilis_Atl",6447,188,0.0214418,0.311414341521758,0.0697195395787994,0.631146269582752,0.968085106382979,0.621025722958939,0.0829319444386287,0.874171405941402,0.470985259891389,0.970839149992244,0.221817421957337,0.262105536307057,0.01227898,0.311414341521758,0.0193274515283378,0.487885203481534,0.977777777777778,0.48264384213029,0.0184848094358562,0.883742801289164,0.103003716675005,0.989414255469301,0.154902099527935,0.18537720563294
2000,"menticirrhus saxatilis_Atl",6582,200,0.0214418,0.311414341521758,0.07213677479551,0.622151321786691,0.98,0.610937010341586,0.08438001210204,0.860750548417424,0.269105745627493,0.969614099058037,0.202299873615722,0.259438613237618,0.01227898,0.311414341521758,0.019741568914956,0.486364660806851,0.979166666666667,0.480975165185692,0.018812511516572,0.864457545378598,0.112169599857964,0.989181879648411,0.139267169037724,0.174399953864719
2010,"menticirrhus saxatilis_Atl",3867,110,0.0214418,0.311414341521758,0.076788124240014,0.706490819756918,0.9,0.700825126430663,0.101645819564271,0.863093135238464,0.641205507924136,0.973105766744246,0.294854777766939,0.30946277889664,0.01227898,0.311414341521758,0.0280650501509397,0.575778546712803,0.869565217391304,0.571026722925457,0.0315108708130835,0.849866996881306,0.984423676012461,0.984429065743945,0.271793380820856,0.263965821916095
1960,"merluccius albidus_Atl",10068,385,0.03848304,0.429553766704954,0.239500125784027,0.890742947953913,0.888311688311688,0.890839615821543,0.344068572990821,0.933640829891992,0.628614008941878,0.961859356376639,0.491680015067577,0.533752470251977,0.02484407,0.429553766704954,0.149182693625637,0.87243056645222,0.89937106918239,0.871741229481815,0.227256735153297,0.940630104875783,0.975816582914573,0.975835556252942,0.495514473841224,0.537196120699093
1980,"merluccius albidus_Atl",7275,224,0.03848304,0.429553766704954,0.190023205197857,0.890446735395189,0.825892857142857,0.892497518082542,0.281288747475817,0.911838746277124,0.636401155592241,0.969484536082474,0.43479951993147,0.479993414658849,0.02484407,0.429553766704954,0.131766070016202,0.865138917055364,0.836065573770492,0.865876481597006,0.200756025622683,0.910442851347712,0.975852272727273,0.976880957209491,0.404011203152178,0.4550795240805
1990,"merluccius albidus_Atl",6447,93,0.03848304,0.429553766704954,0.126628683157322,0.908949899177912,0.913978494623656,0.908876298394712,0.204437997635003,0.941504970199113,0.319774754824423,0.985574685900419,0.394656521212036,0.4406865243722,0.02484407,0.429553766704954,0.0879815383483809,0.871559633027523,0.929824561403509,0.870767763471626,0.14156849082521,0.954199399308954,0.376433267084544,0.986591390261115,0.376525512827045,0.430390617935355
2000,"merluccius albidus_Atl",6582,157,0.03848304,0.429553766704954,0.185297572951074,0.90139775144333,0.936305732484076,0.900544747081712,0.283271437588653,0.957679248556346,0.726588628762542,0.979337587359465,0.556835099286553,0.598612735843789,0.02484407,0.429553766704954,0.111655533976736,0.857786792878071,0.909090909090909,0.856748677856979,0.17312538707874,0.947176989485566,0.980608793686584,0.983547441965292,0.57446565321751,0.570617558099181
2010,"merluccius albidus_Atl",3867,208,0.03848304,0.429553766704954,0.269062560153994,0.857253685027153,0.975961538461538,0.850505602623668,0.370809170349698,0.969818887043539,0.711982765024887,0.95681406775278,0.634946873681885,0.662450409942345,0.02484407,0.429553766704954,0.176384973419864,0.822837370242214,0.973451327433628,0.81670867842996,0.251017166552101,0.969926800743146,0.961232260297681,0.967474048442907,0.590547069113697,0.632181625332152
1960,"merluccius bilinearis_Atl",10068,6545,0.65002441,0.201126422113909,0.391514003564129,0.719606674612634,0.755385790679908,0.653136531365314,0.398622148540306,0.775550496822474,0.67542318381726,0.742451330949543,0.398889258150912,0.489472695083064,0.60722324,0.201126422113909,0.441596075438184,0.731680527224227,0.832128099173554,0.576169532187125,0.42050185598635,0.786651248591473,0.646924780741006,0.736701710340499,0.421479298065676,0.508597163806225
1980,"merluccius bilinearis_Atl",7275,4213,0.65002441,0.201126422113909,0.424019263889775,0.643161512027491,0.445288393069072,0.91541476159373,0.330101705472331,0.783195012544761,0.4589816017178,0.716975945017182,0.415346065794206,0.487176440467066,0.60722324,0.201126422113909,0.446697128685752,0.689515311295883,0.55012486621477,0.87312030075188,0.400772695591449,0.801914956182822,0.476201573565198,0.730277834110728,0.448454324553963,0.516950661350777
1990,"merluccius bilinearis_Atl",6447,3725,0.65002441,0.201126422113909,0.392367691870939,0.649294245385451,0.486711409395973,0.871785451873622,0.332771491238289,0.778428218493113,0.592572204563174,0.700791065611913,0.397331744547778,0.485028182319449,0.60722324,0.201126422113909,0.427192210138316,0.69277816984239,0.591384863123994,0.835314091680815,0.402875204731046,0.794720620573823,0.59568345323741,0.724064925899788,0.438714874608606,0.505244055692488
2000,"merluccius bilinearis_Atl",6582,3775,0.65002441,0.201126422113909,0.386298218328873,0.644940747493163,0.476291390728477,0.87174919843249,0.324103069033952,0.765645252998063,0.581727966380229,0.692494682467335,0.358422556681653,0.464855328545966,0.60722324,0.201126422113909,0.415136395145356,0.686725264818571,0.586814871598314,0.829321663019694,0.391577182035662,0.788553634825755,0.585334205000198,0.713319810682894,0.414377577692066,0.494871804341738
2010,"merluccius bilinearis_Atl",3867,3094,0.65002441,0.201126422113909,0.250807594700345,0.548487199379364,0.457336780866193,0.913324708926261,0.207981300623031,0.803558571403484,0.769964276411268,0.842254978019136,0.403183085768183,0.451100492593558,0.60722324,0.201126422113909,0.256576526323537,0.595501730103806,0.527021184608733,0.87001733102253,0.238785846289453,0.794677959929597,0.732135936306156,0.837024221453287,0.370716118871385,0.437791965348343
1960,"micropogonias undulatus_Atl",10068,408,0.04030682,0.52285173953514,0.226216240931537,0.868295589988081,0.948529411764706,0.864906832298137,0.324456961315097,0.964836931149271,0.81108678343949,0.970301946762018,0.559317024616208,0.627861013391102,0.03672776,0.52285173953514,0.171305927021619,0.828181390240075,0.974248927038627,0.822638436482085,0.24626892351381,0.956537375403671,0.788779318776161,0.970500549191903,0.487540459931114,0.563776076005561
1980,"micropogonias undulatus_Atl",7275,455,0.04030682,0.52285173953514,0.213151164355903,0.786116838487973,0.938461538461538,0.775953079178886,0.281444993874455,0.932459476007863,0.937714835693662,0.947079037800687,0.554201969535061,0.5921918176703,0.03672776,0.52285173953514,0.13144315648235,0.751368890691543,0.959183673469388,0.742766631467793,0.177306618800785,0.931356808827016,0.960446247464503,0.964713039951328,0.436944196741754,0.491241086779579
1990,"micropogonias undulatus_Atl",6447,424,0.04030682,0.52285173953514,0.24136809570493,0.810609585853886,0.924528301886792,0.802590071392994,0.320551114246052,0.950796514305226,0.934377908780639,0.945866294400496,0.587261202957628,0.614794251575055,0.03672776,0.52285173953514,0.138642621033094,0.779581274994119,0.968152866242038,0.772349780166097,0.192888716878938,0.955802961612302,0.963294117647059,0.964243707362973,0.514742645799801,0.533136101229231
2000,"micropogonias undulatus_Atl",6582,568,0.04030682,0.52285173953514,0.321915630859246,0.824825281069584,0.964788732394366,0.811606252078484,0.411396242793351,0.957106540138737,0.914259653390088,0.93467031297478,0.629465312445681,0.636000046292224,0.03672776,0.52285173953514,0.197062077951624,0.783862970475547,0.98744769874477,0.77227251071939,0.263771826663259,0.955713121011998,0.946774921064502,0.950416948388551,0.521411248134175,0.566567854308614
2010,"micropogonias undulatus_Atl",3867,248,0.04030682,0.52285173953514,0.287944678841071,0.854667701060253,0.911290322580645,0.850787510361978,0.386294823057255,0.946667565447593,0.938050803525143,0.952417895009051,0.595001775205562,0.633738626116102,0.03672776,0.52285173953514,0.1955130701003,0.821107266435986,0.907142857142857,0.816727272727273,0.271692558164474,0.94541038961039,0.952545895393142,0.962975778546713,0.539009314381747,0.589061427888873
1960,"monacanthus ciliatus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,"monacanthus ciliatus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"monacanthus ciliatus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,"monacanthus ciliatus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"monacanthus ciliatus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,"morone saxatilis_Atl",10068,21,0.00208584,0.173987685961419,0.00671832529921461,0.731724274930473,0.904761904761905,0.731362595799741,0.00977449062882861,0.902031878741344,0.0235501425460558,0.997914183551847,0.043139100825735,0.0952391995078634,0.00110196,0.173987685961419,0.00301984469370147,0.637376431821748,1,0.636977693999372,0.00383976135446929,0.948745567972712,0.0490555643003306,0.998901616193316,0.0725649190004358,0.0876008132539578
1980,"morone saxatilis_Atl",7275,12,0.00208584,0.173987685961419,0.000483365950894919,0.490171821305842,0.583333333333333,0.490017898939832,0.000473629915452138,0.444811602184589,0.00174714292252928,0.998350515463918,0.00108361323112963,-0.0180858878274537,0.00110196,0.173987685961419,0.00064040986231188,0.367065503954573,1,0.366808683302901,0.000469705459215264,0.532663826333942,0.00070997515086972,0.999594402758061,0.000608817441957342,-0.00587796762023282
1990,"morone saxatilis_Atl",6447,229,0.00208584,0.173987685961419,0.0270911090693887,0.463316271133861,0.74235807860262,0.453039562560309,0.0243388883440999,0.587438778247685,0.0381099866729218,0.964479602916085,0.0250287529288662,0.0202467702406236,0.00110196,0.173987685961419,0.0156946750920944,0.361561985415196,0.959183673469388,0.354593050928129,0.0110755427583392,0.675659792712897,0.0279404352236168,0.988473300399906,0.0340099984850804,0.0483881392051501
2000,"morone saxatilis_Atl",6582,229,0.00208584,0.173987685961419,0.047572487716355,0.415375265876633,0.938864628820961,0.396505587911223,0.0370986148762625,0.738819194177767,0.059495880765482,0.965208143421452,0.0847647534608145,0.149927924433206,0.00110196,0.173987685961419,0.0198873052701359,0.333558710840658,1,0.324423120859036,0.0128210829165164,0.772123219861397,0.030823868253896,0.986477349560514,0.0476626353409537,0.110655154946251
2010,"morone saxatilis_Atl",3867,47,0.00208584,0.173987685961419,0.0143738949315278,0.448926816653737,0.851063829787234,0.443979057591623,0.0126931927685798,0.662298095132004,0.0177919836573683,0.987845875355573,0.0289393027985449,0.0517063042513408,0.00110196,0.173987685961419,0.00768128711640388,0.334256055363322,0.904761904761905,0.330080167305681,0.005063469620077,0.632591412305598,0.00898203592814371,0.992733564013841,0.0149475073202719,0.029959576317742
1960,"mullus auratus_Atl",10068,45,0.0044495,0.418111185687055,0.0367805958040239,0.888657131505761,0.955555555555556,0.888356779407363,0.0631888983403692,0.973350183466915,0.231214921547168,0.995530393325387,0.264751979345383,0.306367901735877,0.00591783,0.418111185687055,0.0485060526784626,0.886395731994351,0.973684210526316,0.885872138910813,0.0823092133605047,0.973767291156067,0.244651565203712,0.994037345049427,0.252435479109524,0.313186225556651
1980,"mullus auratus_Atl",7275,39,0.0044495,0.418111185687055,0.0220414124107189,0.777731958762887,0.948717948717949,0.776810392482034,0.0336390630903092,0.927389406245128,0.110404309894972,0.994639175257732,0.163250113432285,0.205645507024938,0.00591783,0.418111185687055,0.0183150183150183,0.782599878320827,1,0.781714518428019,0.0282300584308533,0.931083282427204,0.121337741607325,0.995944027580612,0.138784202076059,0.185267561048735
1990,"mullus auratus_Atl",6447,19,0.0044495,0.418111185687055,0.0131306150656531,0.778501628664495,1,0.777846919726198,0.0202206907473105,0.956211312350572,0.163872069554417,0.997052892818365,0.0998998411622481,0.169837018166586,0.00591783,0.418111185687055,0.00998890122086571,0.790167019524818,1,0.78972182932579,0.0156534253744366,0.970716119230971,0.164782096584217,0.99788285109386,0.14573667793765,0.177999720533393
2000,"mullus auratus_Atl",6582,6,0.0044495,0.418111185687055,0.00304412945463529,0.766332421756305,0.833333333333333,0.766271289537713,0.00465230975439382,0.90257502027575,0.00861106264177281,0.999088422971741,0.0160953654479649,0.0460369449885877,0.00591783,0.418111185687055,0.00196078431372549,0.770565697543385,1,0.770462232243518,0.00301686291284913,0.944081172491545,0.026088465081777,0.99954924498535,0.0491856897951922,0.060061074981252
2010,"mullus auratus_Atl",3867,12,0.0044495,0.418111185687055,0.0129109536541195,0.811223170416343,0.833333333333333,0.811154345006485,0.0206859371845227,0.850410722006053,0.0144327496274218,0.996896819239721,0.0246194178806567,0.0388120852777278,0.00591783,0.418111185687055,0.00845125681149774,0.806574394463668,0.833333333333333,0.806518723994452,0.0135217817683098,0.802011095700416,0.00970155733323291,0.997923875432526,0.0166520328444015,0.0206635610596353
1960,"mustelus canis_Atl",10068,848,0.08480774,0.431791038722457,0.319492697352924,0.839491458085022,0.890330188679245,0.834815618221258,0.41070517380514,0.933374687922073,0.915863713122082,0.927592371871275,0.536580742367641,0.589134461623199,0.05906908,0.431791038722457,0.190073033014539,0.7709085203201,0.930666666666667,0.760920306768923,0.250578542430687,0.93081027009003,0.800058409902725,0.94476698572101,0.469801951481623,0.518359464628582
1980,"mustelus canis_Atl",7275,642,0.08480774,0.431791038722457,0.193861519969679,0.734570446735395,0.792834890965732,0.72893110206543,0.240310036017612,0.82404824269101,0.325981271169556,0.911752577319588,0.259750946332686,0.313229273108091,0.05906908,0.431791038722457,0.107110045746961,0.660920705739201,0.899159663865546,0.648838695930109,0.129283283140355,0.838076824593038,0.287692727520808,0.951733928209288,0.220565158112032,0.276269774461845
1990,"mustelus canis_Atl",6447,591,0.08480774,0.431791038722457,0.173180946019397,0.716767488754459,0.744500846023689,0.713968579234973,0.212331318834401,0.793519510554492,0.408456167571761,0.908329455560726,0.221180617123801,0.242396526710452,0.05906908,0.431791038722457,0.0988947068946055,0.637261820748059,0.913705583756345,0.623828317710903,0.115812330582365,0.782783939657266,0.454513316049965,0.953657962832275,0.133212528108526,0.188339294165158
2000,"mustelus canis_Atl",6582,849,0.08480774,0.431791038722457,0.274505932753525,0.735034943786083,0.837455830388693,0.719867434153148,0.320943383435242,0.823794813446505,0.871144203008661,0.871771498024916,0.323635306716279,0.355173810901054,0.05906908,0.431791038722457,0.167813199688124,0.64841108857336,0.920110192837466,0.624202258222877,0.188700515703535,0.820117766228357,0.668790886532822,0.918638719855758,0.240253790192703,0.312912575709427
2010,"mustelus canis_Atl",3867,393,0.08480774,0.431791038722457,0.144860098998391,0.74088440651668,0.549618320610687,0.762521588946459,0.180306457386125,0.72361460855706,0.398576972833118,0.898370830100853,0.189218137540396,0.163749005419137,0.05906908,0.431791038722457,0.115313500806077,0.69757785467128,0.674528301886792,0.699402539208364,0.143906281351171,0.735304789550073,0.426939058171745,0.926643598615917,0.149830600524515,0.184316892376607
1960,"myliobatis freminvillii_Atl",10068,127,0.01258331,0.40975700317536,0.0709077865567428,0.840683353198252,0.968503937007874,0.839050397344332,0.112110638141586,0.961423184188286,0.550761042578591,0.987584425903854,0.348727121934414,0.396834494553562,0.00876728,0.40975700317536,0.0357344350035847,0.784246037972697,0.928571428571429,0.782966598068704,0.0543276700461923,0.943963567697144,0.491830322073841,0.991212929546524,0.331322688652411,0.32304509599028
1980,"myliobatis freminvillii_Atl",7275,173,0.01258331,0.40975700317536,0.0716000891419856,0.743780068728522,0.872832369942196,0.740636440439313,0.100044119778563,0.8621962713426,0.123857608227658,0.976219931271478,0.127110301516444,0.171042570590993,0.00876728,0.40975700317536,0.0358692317133039,0.699452443723383,0.96551724137931,0.696285655653601,0.0486987619369219,0.893236482518027,0.138800651598452,0.988237679983776,0.132512602428909,0.175800299010033
1990,"myliobatis freminvillii_Atl",6447,149,0.01258331,0.40975700317536,0.0780851668656547,0.762525205521948,0.899328859060403,0.759288663067641,0.111295298327918,0.885689715068808,0.141227169204662,0.976888475259811,0.171247073956089,0.203475456646594,0.00876728,0.40975700317536,0.0339531123686338,0.718889673018113,1,0.716084580660489,0.0474723899945268,0.885110138139361,0.0857818304626815,0.990119971771348,0.0914412178373447,0.126826814308791
2000,"myliobatis freminvillii_Atl",6582,242,0.01258331,0.40975700317536,0.120382923368023,0.763901549680948,0.90495867768595,0.758517350157729,0.166002845321364,0.881912036916339,0.177527073613429,0.963233059860225,0.222474354837473,0.259744015195137,0.00876728,0.40975700317536,0.0689567576957753,0.72165877845391,0.958762886597938,0.716359447004608,0.0939839001236915,0.888051688916338,0.256958587915818,0.978138381789497,0.194598188539588,0.242537118387609
2010,"myliobatis freminvillii_Atl",3867,97,0.01258331,0.40975700317536,0.0804521771706646,0.789500905094388,0.783505154639175,0.789655172413793,0.117523274877935,0.86874265087916,0.0996175952535459,0.974915955521076,0.139660822731787,0.16857640601271,0.00876728,0.40975700317536,0.0459250498928228,0.730103806228374,0.906976744186046,0.727432384966632,0.0644648541416788,0.867963829735094,0.10479637674803,0.985121107266436,0.133453662494343,0.147775037859118
1960,"myoxocephalus octodecemspinosus_Atl",10068,2721,0.2695434,0.279148443185986,0.449851841563072,0.751787842669845,0.841234840132304,0.718660677827685,0.470828389687738,0.841838080950371,0.729955290611028,0.786750099324593,0.484681944096013,0.546031587302814,0.23237734,0.279148443185986,0.40051331864879,0.730739055389926,0.862559241706161,0.690972222222222,0.422645115737923,0.841134735884875,0.768361581920904,0.805586066216852,0.457341481786043,0.525930949447576
1980,"myoxocephalus octodecemspinosus_Atl",7275,2008,0.2695434,0.279148443185986,0.417394061568251,0.753539518900344,0.718127490039841,0.767040060755648,0.440323891163102,0.826251477855429,0.724484181568088,0.774845360824742,0.440490031688468,0.504649213238678,0.23237734,0.279148443185986,0.383957770822691,0.726019063070371,0.781004709576138,0.706863549357397,0.405609687221036,0.818700850694288,0.742688870836718,0.783411072804705,0.446135352385489,0.493683102987757
1990,"myoxocephalus octodecemspinosus_Atl",6447,1787,0.2695434,0.279148443185986,0.395151500816446,0.746393671475105,0.675993284834919,0.773390557939914,0.415218176313785,0.813137622456895,0.724277276966118,0.769970528928184,0.419877861112775,0.480909014400711,0.23237734,0.279148443185986,0.369827602757698,0.721006821924253,0.750445632798574,0.710450623202301,0.390943164282354,0.810871389434358,0.739366729678639,0.781698423900259,0.424843152636283,0.482563990164201
2000,"myoxocephalus octodecemspinosus_Atl",6582,1771,0.2695434,0.279148443185986,0.427668947744171,0.768763293831662,0.670807453416149,0.804822282269798,0.447226538147909,0.836486554844846,0.73260240596924,0.792920085080523,0.455170515163315,0.529667624753974,0.23237734,0.279148443185986,0.395285966140365,0.744647284201037,0.736521739130435,0.747490112564649,0.421258582049731,0.829259665877435,0.743496946392219,0.797610998422357,0.441316542959861,0.518110916413462
2010,"myoxocephalus octodecemspinosus_Atl",3867,1085,0.2695434,0.279148443185986,0.404908541701628,0.756141711921386,0.623963133640553,0.807692307692308,0.416776503452482,0.823898531375167,0.722409763697741,0.776570985259891,0.440863286186111,0.506336544677596,0.23237734,0.279148443185986,0.42271002651327,0.757093425605536,0.726810673443456,0.768426058012363,0.446908650152641,0.829861255869119,0.73096976016684,0.78477508650519,0.448692086306728,0.517209375600638
1960,"myoxocephalus scorpius_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,"myoxocephalus scorpius_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"myoxocephalus scorpius_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,"myoxocephalus scorpius_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"myoxocephalus scorpius_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,"myxine glutinosa_Atl",10068,502,0.04982798,0.196192152469068,0.123579267196347,0.714441795788637,0.862549800796813,0.706669454317374,0.158865028777972,0.841760805408931,0.950233435978941,0.950238379022646,0.207832622292969,0.287684422587217,0.03784248,0.196192152469068,0.0848539247879224,0.657931900203986,0.896265560165975,0.648564905414221,0.103868079977533,0.841984298408729,0.962335216572505,0.962341126627962,0.193176411011633,0.260249566975652
1980,"myxine glutinosa_Atl",7275,163,0.04982798,0.196192152469068,0.0690326972547409,0.800962199312715,0.717791411042945,0.802868391451069,0.102812315715493,0.84011943867446,0.285797512869945,0.977594501718213,0.135089852358272,0.204050017745244,0.03784248,0.196192152469068,0.0534748978582443,0.740620563780166,0.821052631578947,0.73904052936311,0.0754445028392325,0.839171128814592,0.230921453216968,0.980734131007909,0.12858760464188,0.190561673868484
1990,"myxine glutinosa_Atl",6447,164,0.04982798,0.196192152469068,0.0816553116849189,0.807352256863658,0.725609756097561,0.809485914372115,0.121048150629776,0.845705407157525,0.97471300031027,0.974716922599659,0.123023624486812,0.174218802730478,0.03784248,0.196192152469068,0.0722047233570496,0.743824982357092,0.849056603773585,0.741133896260555,0.100743536812522,0.837121332817443,0.975294117647059,0.97529992942837,0.110662651590091,0.169554886434465
2000,"myxine glutinosa_Atl",6582,262,0.04982798,0.196192152469068,0.143988193816486,0.817684594348222,0.797709923664122,0.818512658227848,0.20532295979166,0.876203014784037,0.182666463816624,0.960194469766029,0.216835604921461,0.259466087573246,0.03784248,0.196192152469068,0.121122794667605,0.762001352265044,0.903614457831325,0.756497307422149,0.166507396968634,0.868066506249771,0.296321372150756,0.962587333784088,0.192255652317197,0.24666976501849
2010,"myxine glutinosa_Atl",3867,259,0.04982798,0.196192152469068,0.163243130982891,0.777863977243341,0.706563706563707,0.782982261640798,0.21595506111261,0.833357767808987,0.433247089262613,0.933023015257305,0.226704906276207,0.243044580994567,0.03784248,0.196192152469068,0.159005733669358,0.746712802768166,0.84,0.740699815837937,0.206880391708438,0.83458668771376,0.939771547248183,0.939792387543253,0.21489473069486,0.236881062648459
1960,"nemichthys scolopaceus_Atl",10068,60,0.0059532,0.259011614692853,0.0248901701596509,0.790921732220898,0.916666666666667,0.790167865707434,0.0385118968225235,0.923112343458567,0.994139266911692,0.994139849026619,0.160949319086381,0.219695669672992,0.00219233,0.259011614692853,0.00504453106150736,0.616977875411894,0.928571428571429,0.616291869790848,0.00619758882147029,0.901253566373868,0.0572374865886085,0.997803232386631,0.0942609884728016,0.125547513108209
1980,"nemichthys scolopaceus_Atl",7275,13,0.0059532,0.259011614692853,0.0150854958160829,0.957250859106529,0.384615384615385,0.958275957036629,0.027818896585568,0.658332097536173,0.0590871431799352,0.998213058419244,0.0846095772217374,0.0732550204659481,0.00219233,0.259011614692853,0.00249527843300953,0.835530318393835,0.375,0.83627869185456,0.00414425142622074,0.519970038594353,0.0440285931220949,0.998377611032245,0.0644404992614021,0.0377795036095355
1990,"nemichthys scolopaceus_Atl",6447,23,0.0059532,0.259011614692853,0.02316396882494,0.968202264619203,0.217391304347826,0.970890410958904,0.040397219723326,0.539133142021766,0.0632462686567164,0.996432449201179,0.083023019489365,0.059715634460473,0.00219233,0.259011614692853,0.00408223490064922,0.84333098094566,0.363636363636364,0.844575471698113,0.00681333114431085,0.550557461406518,0.0605965976683321,0.997412373559163,0.0978967219613002,0.0704093918789503
2000,"nemichthys scolopaceus_Atl",6582,36,0.0059532,0.259011614692853,0.0453936443724814,0.961106046794287,0.333333333333333,0.964558509013138,0.076914985931789,0.654920731914316,0.171443931723489,0.994530537830447,0.125760121966007,0.111247543857298,0.00219233,0.259011614692853,0.00254160157257932,0.845616407482533,0.3,0.846848881861306,0.0042596729664089,0.54874632934267,0.0636232214113849,0.997746224926752,0.103824650982414,0.0522337631663274
2010,"nemichthys scolopaceus_Atl",3867,36,0.0059532,0.259011614692853,0.0516968412789757,0.943625549521593,0.333333333333333,0.949360480292352,0.0846661498270333,0.742053133791583,0.0823018921610471,0.990690457719162,0.0998435276851428,0.0985638987966957,0.00219233,0.259011614692853,0.00960971329103909,0.8280276816609,0.388888888888889,0.830779944289694,0.015566378486706,0.619970597338285,0.0209828300769686,0.993771626297578,0.033299507648364,0.0229619367711673
1960,"neomerinthe hemingwayi_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,"neomerinthe hemingwayi_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
