"decade","sppocean","ntot","npres","thresh","dev.pres","tss","acc","sens","spec","kappa","auc","tssmax","accmax","kappamax","rpb","thresh.gr","dev.pres.gr","tss.gr","acc.gr","sens.gr","spec.gr","kappa.gr","auc.gr","tssmax.gr","accmax.gr","kappamax.gr","rpb.gr"
1980,"lophius americanus_Atl",7268,1443,0.28009806,0.0585427650775837,0.0646814585915278,0.629746835443038,0.404712404712405,0.68549356223176,0.0719560707952443,0.600734937644809,0.801568735379111,0.801733626857457,0.108650649986907,0.132873508043638,0.25451108,0.0585427650775837,0.0644112842269524,0.604910714285714,0.467941507311586,0.635058182718495,0.0715735229172367,0.583632557814403,0.819935038570849,0.820008116883117,0.115139631180575,0.117157210810727
1990,"lophius americanus_Atl",6435,1226,0.28009806,0.0585427650775837,0.148479891319729,0.681895881895882,0.474714518760196,0.730658475715108,0.166066867503632,0.681790159897054,0.809605222256761,0.820668220668221,0.262366881061989,0.266166118660796,0.25451108,0.0585427650775837,0.149526625136381,0.666195856873823,0.538461538461538,0.693760732684602,0.168832459068511,0.684169831116321,0.573584905660377,0.835922787193974,0.291004143844805,0.277019711790574
2000,"lophius americanus_Atl",6580,1469,0.28009806,0.0585427650775837,0.151848244591277,0.672036474164134,0.4499659632403,0.73586382312659,0.164239466295689,0.682085476419405,0.776983885679538,0.78693009118541,0.220216353345966,0.270606884583948,0.25451108,0.0585427650775837,0.18010127879359,0.665689810640216,0.539175257731959,0.701096364685516,0.197163744431416,0.674926086102998,0.782039711191336,0.792605951307484,0.227771564625658,0.270977732303163
2010,"lophius americanus_Atl",3867,1735,0.28009806,0.0585427650775837,0.247944451452358,0.621670545642617,0.382132564841499,0.816604127579737,0.206274886242837,0.724855502268168,0.551902666321512,0.679596586501164,0.363391379918765,0.358248602108724,0.25451108,0.0585427650775837,0.293436855192847,0.64878892733564,0.463529411764706,0.795046439628483,0.266337854500616,0.723528197656772,0.559404225839972,0.665743944636678,0.339081147966312,0.369208955047786
1960,"lumpenus lampretaeformis_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,"lumpenus lampretaeformis_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,"lumpenus lampretaeformis_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"lumpenus lampretaeformis_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,"lumpenus lampretaeformis_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"lumpenus lampretaeformis_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,"lutjanus campechanus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,"lutjanus campechanus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,"lutjanus campechanus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"lutjanus campechanus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,"lutjanus campechanus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"lutjanus campechanus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,"lutjanus synagris_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,"lutjanus synagris_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,"lutjanus synagris_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"lutjanus synagris_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,"lutjanus synagris_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"lutjanus synagris_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,"lycodes reticulatus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,"lycodes reticulatus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,"lycodes reticulatus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"lycodes reticulatus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,"lycodes reticulatus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"lycodes reticulatus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,"macrourus berglax_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,"macrourus berglax_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,"macrourus berglax_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"macrourus berglax_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,"macrourus berglax_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"macrourus berglax_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,"malacoraja senta_Atl",2091,235,0.11240193,0.230775928550674,0.227273698793565,0.700621712099474,0.85531914893617,0.681034482758621,0.263317196052763,0.843392333088775,0.888038277511962,0.888091822094692,0.349432679913883,0.396921395840783,0.10606373,0.230775928550674,0.223064255435943,0.685082872928177,0.90625,0.658838071693449,0.253902961825172,0.846614905232798,0.894416804864566,0.894475138121547,0.3455014103486,0.391964175832463
1970,"malacoraja senta_Atl",7958,702,0.11240193,0.230775928550674,0.204545553431852,0.761246544357879,0.754985754985755,0.761852260198456,0.258284635196636,0.841714058431258,0.328949576306737,0.911786881125911,0.260053619302949,0.355061530419372,0.10606373,0.230775928550674,0.182909074607393,0.728358757581327,0.81123595505618,0.72097678142514,0.22736310138592,0.833517825496352,0.41867525298988,0.918213563683146,0.240459717149266,0.33817632223834
1980,"malacoraja senta_Atl",7268,487,0.11240193,0.230775928550674,0.227698365793446,0.850853054485415,0.64476386036961,0.865654033328418,0.299667030114494,0.874668531199174,0.494695568134751,0.933406714364337,0.303371649640416,0.340467523049862,0.10606373,0.230775928550674,0.206054968974963,0.821022727272727,0.746031746031746,0.826143507478864,0.276710643720631,0.869077383102963,0.652218152218152,0.937297077922078,0.282454498179928,0.352848311491566
1990,"malacoraja senta_Atl",6435,387,0.11240193,0.230775928550674,0.228558310376492,0.864024864024864,0.648578811369509,0.877810846560847,0.304408976946126,0.890148835158525,0.286692629389507,0.93986013986014,0.31116841010706,0.385003085155015,0.10606373,0.230775928550674,0.205416630613481,0.834981167608286,0.736,0.841170585292646,0.279252746869745,0.882739369684842,0.268036117910221,0.941148775894539,0.286585365853658,0.371658128529383
2000,"malacoraja senta_Atl",6580,542,0.11240193,0.230775928550674,0.37855214236191,0.891945288753799,0.691881918819188,0.909903941702551,0.457087141228503,0.91479699907963,0.519603356216629,0.919148936170213,0.460018059096147,0.508464885148767,0.10606373,0.230775928550674,0.343197499300754,0.868124436429216,0.753280839895013,0.878914919852035,0.429467550535475,0.907475622267315,0.518200408997955,0.916140667267809,0.431938022099152,0.490150750904344
2010,"malacoraja senta_Atl",3867,741,0.11240193,0.230775928550674,0.720143955240379,0.879234548745798,0.460188933873144,0.978566858605246,0.529535939176668,0.930683881562758,0.81321540062435,0.893974657357124,0.685537143461344,0.676325215119476,0.10606373,0.230775928550674,0.69177998674619,0.8719723183391,0.504145936981758,0.968954962833406,0.549611021957147,0.934953566230935,0.796864111498258,0.891003460207612,0.699010031584178,0.685786983888092
1960,"mallotus villosus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,"mallotus villosus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,"mallotus villosus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"mallotus villosus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,"mallotus villosus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"mallotus villosus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,"maurolicus weitzmani_Atl",2091,53,0.02526565,0.24767859472912,0.0918966173396504,0.805834528933525,0.811320754716981,0.805691854759568,0.135702345052829,0.866656174199641,0.643165467625899,0.975609756097561,0.308370967372189,0.356769535874405,0.01492976,0.24767859472912,0.0338123871964604,0.647513812154696,0.888888888888889,0.64385866517106,0.0425297286899477,0.867514177104755,0.985627418463239,0.985635359116022,0.239139573149494,0.295462663305699
1970,"maurolicus weitzmani_Atl",7958,83,0.02526565,0.24767859472912,0.0307801667774804,0.75483789896959,0.807228915662651,0.754285714285714,0.0451436393556787,0.829210938994072,0.189689425374073,0.989570243779844,0.183457487196176,0.210030853042798,0.01492976,0.24767859472912,0.00660938171094351,0.557985664399926,0.8,0.556868537666174,0.00733107296974069,0.771432791728213,0.495587424158853,0.995405256386694,0.12481194673818,0.150262847202603
1980,"maurolicus weitzmani_Atl",7268,108,0.02526565,0.24767859472912,0.0350876355450546,0.734589983489268,0.740740740740741,0.734497206703911,0.0498126866660942,0.802159631698738,0.735545154185022,0.985553109521189,0.275774661764245,0.291802942918094,0.01492976,0.24767859472912,0.0123379247015611,0.563108766233766,0.790697674418605,0.561105424769703,0.0137385222601689,0.802101830472971,0.741876523151909,0.991680194805195,0.204669164791114,0.213389621478094
1990,"maurolicus weitzmani_Atl",6435,150,0.02526565,0.24767859472912,0.0562570169716751,0.773737373737374,0.666666666666667,0.776292760540971,0.0818457630706272,0.775653142402546,0.377864380358535,0.976689976689977,0.310315376982881,0.313617585810467,0.01492976,0.24767859472912,0.0184356916852766,0.556026365348399,0.728571428571429,0.553135471517472,0.0201523780823686,0.71258975586405,0.359877126654064,0.983521657250471,0.26553451298996,0.232945365903725
2000,"maurolicus weitzmani_Atl",6580,209,0.02526565,0.24767859472912,0.0459625317927956,0.736170212765957,0.550239234449761,0.74226965939413,0.0638406261868074,0.704007918656532,0.568669201520912,0.96838905775076,0.275424806595902,0.266577272859531,0.01492976,0.24767859472912,0.0198366365911819,0.523895401262399,0.702970297029703,0.519723183391003,0.0203899313225507,0.681285187342264,0.977452085682074,0.977457168620379,0.220031591205193,0.207263387457732
2010,"maurolicus weitzmani_Atl",3867,144,0.02526565,0.24767859472912,0.0162993637466607,0.688906128782002,0.395833333333333,0.700241740531829,0.0216642849707095,0.592990830274271,0.463001293661061,0.962761830876649,0.109550170223442,0.0947897532505627,0.01492976,0.24767859472912,0.00634852135553398,0.486851211072664,0.573170731707317,0.484330484330484,0.0061405034378008,0.538170557987631,0.471952908587258,0.971626297577855,0.0514118362159465,0.0309071899602613
1960,"melanogrammus aeglefinus_Atl",2091,1005,0.48182839,0.43311478428878,0.667644474333942,0.826398852223816,0.903482587064677,0.755064456721915,0.654442946640389,0.896467020331125,0.688633057653311,0.830703012912482,0.66237551415834,0.707314081972398,0.4748146,0.43311478428878,0.649970496543792,0.814364640883978,0.908032596041909,0.729758149316509,0.631461513009985,0.889477285719707,0.677106006652525,0.824309392265193,0.64999483122427,0.694660439688046
1970,"melanogrammus aeglefinus_Atl",7958,2247,0.48182839,0.43311478428878,0.514177888932964,0.793164111585826,0.818869603916333,0.78305025389599,0.541151833649172,0.874046151303355,0.717732813874576,0.801457652676552,0.548713097713245,0.610109801009025,0.4748146,0.43311478428878,0.487965230029627,0.777246829626907,0.841077441077441,0.753286147623862,0.514320224247415,0.866141019224942,0.588053206476074,0.788825583532439,0.519166537447782,0.589327395374861
1980,"melanogrammus aeglefinus_Atl",7268,1428,0.48182839,0.43311478428878,0.418741657565829,0.812878370941112,0.598039215686274,0.86541095890411,0.438840438587009,0.866389672307279,0.54864874174923,0.829664281783159,0.471972944904535,0.543286381977234,0.4748146,0.43311478428878,0.400474365047113,0.799512987012987,0.642126789366053,0.838481012658228,0.432674569594329,0.854089461831172,0.550921072488556,0.827313311688312,0.450740792083614,0.520342056966751
1990,"melanogrammus aeglefinus_Atl",6435,982,0.48182839,0.43311478428878,0.303300938451896,0.803729603729604,0.529531568228106,0.853108380707867,0.335201226368694,0.821620453697455,0.458804780876494,0.852525252525253,0.367370581462703,0.424772063266393,0.4748146,0.43311478428878,0.269412898502318,0.78060263653484,0.568503937007874,0.817879878217548,0.309299864516469,0.802686710936666,0.378211493901663,0.851459510357815,0.328585495090226,0.392555094202044
2000,"melanogrammus aeglefinus_Atl",6580,1519,0.48182839,0.43311478428878,0.453276744433445,0.806079027355623,0.470704410796577,0.906737798853981,0.408700693424935,0.858192851686059,0.769265845873233,0.807294832826748,0.497998840147155,0.546681901385877,0.4748146,0.43311478428878,0.41280003895029,0.788548241659152,0.500945179584121,0.87862640615749,0.394687993520013,0.841550911547084,0.465578119624107,0.79283137962128,0.4617791199977,0.521119087964693
2010,"melanogrammus aeglefinus_Atl",3867,1322,0.48182839,0.43311478428878,0.479062775437209,0.731833462632532,0.322995461422088,0.944204322200393,0.309566652278617,0.856837291833235,0.658303155716503,0.798293250581846,0.58042395784125,0.570596473030246,0.4748146,0.43311478428878,0.451161209295225,0.718339100346021,0.338461538461538,0.931891891891892,0.306627603322349,0.844337837837838,0.640359986154379,0.787543252595156,0.55950254359054,0.556544981596403
1960,"melanostigma atlanticum_Atl",2091,14,0.00672368,0.211373695131918,0.0253284163125584,0.788617886178862,0.857142857142857,0.788155994222436,0.0390205354821941,0.915847032120503,0.660919540229885,0.993782879005261,0.233482784874376,0.210915012469753,0.00769237,0.211373695131918,0.0306928038371591,0.798895027624309,0.857142857142857,0.798440979955457,0.047654840649429,0.913339166401527,0.660025825493451,0.992817679558011,0.233200808186139,0.218449750354911
1970,"melanostigma atlanticum_Atl",7958,21,0.00672368,0.211373695131918,0.00932675516369856,0.831490324202061,0.666666666666667,0.831926420561925,0.0153358320986211,0.775910893524602,0.231567440295997,0.997361146016587,0.272250480724085,0.239575247410121,0.00769237,0.211373695131918,0.00651772769210492,0.826870060650616,0.636363636363636,0.827255985267035,0.0106902285088459,0.836656621463251,0.220565373915889,0.997978312810145,0.248004606968029,0.218636955928852
1980,"melanostigma atlanticum_Atl",7268,53,0.00672368,0.211373695131918,0.0366595429886569,0.842047330764997,0.849056603773585,0.841995841995842,0.0595693907716415,0.891785980465226,0.992844364937388,0.99284534947716,0.290297143530934,0.319627361397959,0.00769237,0.211373695131918,0.0341055611195404,0.830762987012987,0.909090909090909,0.83023493360572,0.0549240412195904,0.92261738942025,0.993505175563223,0.993506493506494,0.316889407121704,0.324093438555042
1990,"melanostigma atlanticum_Atl",6435,117,0.00672368,0.211373695131918,0.074954527886129,0.820668220668221,0.829059829059829,0.82051282051282,0.114512123664164,0.863384496337963,0.982428860208366,0.984149184149184,0.284631897966919,0.394261626922845,0.00769237,0.211373695131918,0.0734091804570528,0.809086629001883,0.827160493827161,0.808735301175906,0.110795190574418,0.887081626062508,0.981625441696113,0.983757062146893,0.311633412242138,0.407540652528409
2000,"melanostigma atlanticum_Atl",6580,129,0.00672368,0.211373695131918,0.069614988108726,0.831762917933131,0.689922480620155,0.834599286932259,0.107022978399549,0.778127061605736,0.980842329329482,0.980851063829787,0.167006390526472,0.26723020362756,0.00769237,0.211373695131918,0.0650420010397652,0.814021641118124,0.67741935483871,0.816946810960166,0.0983846458578463,0.794106942577228,0.979697721633205,0.979711451758341,0.200247698403678,0.284051287584488
2010,"melanostigma atlanticum_Atl",3867,43,0.00672368,0.211373695131918,0.0352897272468719,0.800362037755366,0.720930232558139,0.801255230125523,0.0543950495588922,0.767110416463949,0.49065663119647,0.988880268942333,0.24147070227859,0.265069904361803,0.00769237,0.211373695131918,0.0443061611042326,0.806574394463668,0.84375,0.806158152554234,0.068540682408645,0.84013077326802,0.4909659485754,0.988927335640138,0.268308120767143,0.295877396883057
1960,"menidia menidia_Atl",2091,22,0.01049777,0.479884433334233,0.0716612377850163,0.863701578192252,1,0.86225229579507,0.116388481549632,0.980513203567819,0.989952153110048,0.989956958393113,0.390943278983514,0.437954197395419,0.0093885,0.479884433334233,0.0559210526315789,0.841436464088398,1,0.839933073061907,0.0897254824996407,0.979987533217414,0.991155334438917,0.991160220994475,0.378624988707198,0.432312691850345
1970,"menidia menidia_Atl",7958,115,0.01049777,0.479884433334233,0.0492339378582985,0.814023624026137,0.721739130434783,0.815376769093459,0.0760114470070702,0.827765551114536,0.985920804525456,0.986177431515456,0.172660337602685,0.242026201511924,0.0093885,0.479884433334233,0.0172033772029128,0.777246829626907,0.705882352941177,0.777695579803958,0.0262540362996758,0.777510634362863,0.993933823529412,0.993934938430436,0.201024891844156,0.18043763928381
1980,"menidia menidia_Atl",7268,272,0.01049777,0.479884433334233,0.127245987452875,0.779444138690149,0.886029411764706,0.775300171526587,0.177653261251026,0.896153369152121,0.323689079110866,0.962575674188222,0.314923958241069,0.330904660636993,0.0093885,0.479884433334233,0.0409622211765538,0.721793831168831,0.792682926829268,0.720594304581098,0.0569391302211606,0.837565304047593,0.483556638246041,0.98336038961039,0.193086695426043,0.243485116479881
1990,"menidia menidia_Atl",6435,363,0.01049777,0.479884433334233,0.161299777901494,0.722455322455322,0.961432506887052,0.708168642951252,0.204350746370951,0.894153990497864,0.943736400373018,0.943745143745144,0.342599224480724,0.40021735372307,0.0093885,0.479884433334233,0.0579821519821944,0.633709981167608,0.97979797979798,0.625451916124367,0.0699601609770056,0.902493237995769,0.313124108416548,0.976694915254237,0.256294590011837,0.300821001859907
2000,"menidia menidia_Atl",6580,356,0.01049777,0.479884433334233,0.148855038736261,0.719756838905775,0.932584269662921,0.707583547557841,0.189500144818955,0.903461320441351,0.441195786200611,0.945896656534954,0.384165854814883,0.432040483634694,0.0093885,0.479884433334233,0.0536998943538176,0.636158701532913,0.915094339622642,0.62933025404157,0.0652473854567371,0.895174081659332,0.395984848484848,0.976104598737601,0.307071202214842,0.343511572741801
2010,"menidia menidia_Atl",3867,88,0.01049777,0.479884433334233,0.0677423256123334,0.692009309542281,0.988636363636364,0.685101878803916,0.0886688434203588,0.935856647982872,0.214422737527048,0.977243341091285,0.27141945482724,0.328913277833892,0.0093885,0.479884433334233,0.0283196991981589,0.627335640138408,0.96969696969697,0.623381169058453,0.0346834505554896,0.925520518450165,0.23990953375087,0.988581314878893,0.176733355902534,0.247587360366423
1960,"menticirrhus americanus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,"menticirrhus americanus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,"menticirrhus americanus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"menticirrhus americanus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,"menticirrhus americanus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"menticirrhus americanus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,"menticirrhus littoralis_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,"menticirrhus littoralis_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,"menticirrhus littoralis_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"menticirrhus littoralis_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,"menticirrhus littoralis_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"menticirrhus littoralis_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,"menticirrhus saxatilis_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,"menticirrhus saxatilis_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,"menticirrhus saxatilis_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"menticirrhus saxatilis_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,"menticirrhus saxatilis_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"menticirrhus saxatilis_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,"merluccius albidus_Atl",2091,71,0.03388305,0.440324855227956,0.213155132035856,0.878048780487805,0.971830985915493,0.874752475247525,0.31291468598872,0.950418351694324,0.662471311171985,0.969392635102822,0.422411147259223,0.499065426695306,0.02523536,0.440324855227956,0.158920017823326,0.868508287292818,0.978260869565217,0.865646258503401,0.241231840151056,0.944555358375234,0.976744186046512,0.976795580110497,0.358913813459268,0.447916267983043
1970,"merluccius albidus_Atl",7958,314,0.03388305,0.440324855227956,0.246660783111286,0.894320180949987,0.859872611464968,0.895735217163789,0.351479788316229,0.917032050448793,0.649348400906573,0.962302085951244,0.492110621881259,0.529301621252496,0.02523536,0.440324855227956,0.181301980291729,0.884947619922808,0.8625,0.885627722022344,0.27070308769679,0.919394409202802,0.771302428256071,0.972982907553758,0.473180991590964,0.518711846064144
1980,"merluccius albidus_Atl",7268,224,0.03388305,0.440324855227956,0.187294845428217,0.892267473858008,0.794642857142857,0.895371947756956,0.276740737426942,0.888997475054758,0.496794476189093,0.969317556411668,0.403566037242566,0.445955722542842,0.02523536,0.440324855227956,0.141294056093286,0.879667207792208,0.80327868852459,0.88160632542655,0.215582357431758,0.899000907335776,0.643084637799011,0.975852272727273,0.382555895192888,0.431752306491124
1990,"merluccius albidus_Atl",6435,93,0.03388305,0.440324855227956,0.123811989488809,0.907536907536908,0.903225806451613,0.907600126143173,0.199875242540412,0.93870357371746,0.485698740867402,0.985547785547786,0.364146703615183,0.412222693446974,0.02523536,0.440324855227956,0.103467256326426,0.892184557438795,0.929824561403509,0.891672631830112,0.16786893827997,0.949930301774479,0.32036775106082,0.986581920903955,0.388034821263197,0.417849414372705
2000,"merluccius albidus_Atl",6580,157,0.03388305,0.440324855227956,0.176877808008466,0.895744680851064,0.936305732484076,0.894753230577612,0.270776083533738,0.953547710209429,0.502225436741961,0.976443768996961,0.503130110731269,0.540223103774244,0.02523536,0.440324855227956,0.125717434491959,0.873534715960325,0.920454545454545,0.872585096596136,0.196051776338828,0.943247156477377,0.980383314543405,0.981064021641118,0.464962478034418,0.513348410792116
2010,"merluccius albidus_Atl",3867,208,0.03388305,0.440324855227956,0.255260873482234,0.850530126713214,0.951923076923077,0.844766329598251,0.35172437396347,0.944123552042382,0.675405507355715,0.950090509438841,0.586556659117764,0.611576562856484,0.02523536,0.440324855227956,0.175401908924068,0.830449826989619,0.929203539823009,0.826431400792222,0.250874711295017,0.92721501843525,0.713863794301598,0.964359861591696,0.53453143652376,0.560556089373411
